iter,v_fun_0,delta_q,norm_delta_q,acc_reward
0,0.0,0.0,0.0,0
10000,0.00023285099815599202,-0.012476313050386212,103.817200882818,-837
20000,0.03670464213902618,0.017804658751012337,17.22068889655582,1050
30000,0.09384304852559992,0.021114319750767663,15.191367028065494,4695
40000,0.09384304852559992,0.006172934008883276,15.60827152698165,9120
50000,0.09384304852559992,0.0019995654809834467,8.227727627598487,14220
60000,0.09384304852559992,-0.002649783590563203,12.228022369538165,19415
70000,0.09384304852559992,-0.0035882118161210466,11.319442408312431,24639
80000,0.09384304852559992,0.00036480309340006435,10.135089807757003,30402
90000,0.09384304852559992,0.0016948705944163985,8.998414800617981,36458
100000,0.09384304852559992,0.002774074758980657,10.149594427834918,42482
110000,0.09708584408360287,-0.002096187142106483,11.920808871054188,48703
120000,0.09708584408360287,0.0009248849580666093,7.210913828912708,54792
130000,0.09708584408360287,-0.0015805070652112267,4.863307456668832,61176
140000,0.09708584408360287,-0.0023903298161221218,9.078428969933924,67539
150000,0.09708584408360287,0.0007101593499999939,4.231286777563642,74161
160000,0.09708584408360287,-0.002389076120468574,4.8382877371082005,80753
170000,0.09708584408360287,0.001100695341526273,5.345284076473691,87267
180000,0.09708584408360287,-0.002923837258567645,14.387640564520877,93639
190000,0.09708584408360287,-0.0004806297657989456,1.863962830685208,99975
200000,0.09708584408360287,0.0018967395685042653,4.219842319792389,106410
210000,0.09708584408360287,0.006717300883823741,6.990776557115673,112570
220000,0.09708584408360287,0.0007937244436429451,10.482992187089232,119049
230000,0.09708584408360287,0.0004685924233358903,4.28144334137406,125356
240000,0.09708584408360287,0.0002531796241265714,2.327549442937488,131946
250000,0.09708584408360287,-0.0023009411633586043,1.4611154871912748,138146
260000,0.09708584408360287,0.0020208220432035326,8.493126788988999,144605
270000,0.09708584408360287,-0.00033980768544726163,7.15779279618072,151010
280000,0.09708584408360287,0.0002150983725300849,3.5864053117008945,157629
290000,0.09708584408360287,0.0012799627363080644,2.9398840700067703,164352
300000,0.09708584408360287,0.002503538182387801,5.705674181592286,170845
310000,0.09708584408360287,0.0026640856883902333,4.969660482964168,177702
320000,0.09708584408360287,0.008248130081298467,3.789091813238319,184071
330000,0.09708584408360287,-0.0013910061726437246,4.148976932803516,190697
340000,0.09708584408360287,0.00013967949592881294,4.540815572672685,197079
350000,0.09708584408360287,8.394415977141719e-05,4.4864135045698275,203767
360000,0.09708584408360287,0.0003651703073308585,3.7490667972784513,210400
370000,0.11129087469936955,-0.0011167144844437405,2.9528622097938104,217033
380000,0.11129087469936955,-0.00046827803382752794,10.08564448655434,223459
390000,0.11129087469936955,0.0013478767236229962,1.6357988219649284,230011
400000,0.1175327457474275,0.0011709994202336114,3.2919358263538685,236418
410000,0.1175327457474275,-0.00013311173789150413,4.596994839615378,243057
420000,0.1175327457474275,7.603888796779794e-05,3.294239570202731,249662
430000,0.1175327457474275,0.0004436925482812205,3.8148422651410487,256431
440000,0.1175327457474275,0.00021305521601082015,2.581510674697397,262943
450000,0.1175327457474275,-0.007027958187608334,2.526441778057255,269662
460000,0.1175327457474275,0.0005560046284097499,1.98985142639953,276284
470000,0.1175327457474275,-0.004144969240115477,8.571594774966783,282822
480000,0.1175327457474275,-0.0007866788241051807,3.333459582019357,289529
490000,0.1175327457474275,0.00010663050330450651,10.020733831448005,296139
500000,0.1175327457474275,0.0005053236566397321,3.4964382716470324,302759
510000,0.1175327457474275,0.0002488188001447883,3.555918473305652,309410
520000,0.1175327457474275,-0.0011818820790529775,6.576231542638297,316065
530000,0.1175327457474275,0.0003718113473377307,2.0786453640264915,322457
540000,0.1175327457474275,-0.0005912721915034312,2.7570869161262506,329091
550000,0.1175327457474275,0.0006326356263285539,4.498690299684974,335677
560000,0.1175327457474275,0.00029749435767746055,3.499895196902354,342261
570000,0.1175327457474275,-0.0026008427347410075,3.170817984391245,348921
580000,0.1175327457474275,0.00040020457678823336,2.9135205155759314,355598
590000,0.1175327457474275,0.0011114042761116818,2.8684290157077634,362192
600000,0.1175327457474275,0.0011447016017563645,2.5978767625644408,368979
610000,0.1175327457474275,0.00011792628052835288,3.1771304071144955,375773
620000,0.1175327457474275,-0.0011661648922052423,2.989037833795289,382362
630000,0.1175327457474275,0.0008334646001381007,3.202419381343574,389122
640000,0.1175327457474275,0.0013377214367420963,2.764884761417728,395771
650000,0.1175327457474275,0.00011322463924664365,3.3570228193923484,402384
660000,0.1175327457474275,0.0002820539220521719,4.911802902843338,408794
670000,0.1175327457474275,-0.0001290824428078104,2.3809155177799863,415490
680000,0.1175327457474275,-7.401938163145448e-05,2.3423775548173698,422008
690000,0.1445396829946731,-0.0012784664167483784,2.2770365379631055,428701
700000,0.1445396829946731,-0.0003072314652260261,6.104225790607253,435208
710000,0.1445396829946731,-0.0010586228735821907,0.9014281706792078,442060
720000,0.1445396829946731,-0.00047409151279637925,1.7115177308072425,448856
730000,0.1445396829946731,0.0008076153244271567,2.3547477753971613,455668
740000,0.1445396829946731,-0.00042749539697591385,6.427831204151327,462400
750000,0.1445396829946731,0.00018829235101443419,2.7197321191697332,469163
760000,0.1445396829946731,-0.0005140168885441633,1.2297327911355047,475888
770000,0.1445396829946731,0.00010105441857317514,3.122446304598817,482540
780000,0.1445396829946731,-0.0008510460514766655,1.6885407857405534,489188
790000,0.1445396829946731,-0.0008410570284681366,2.1587388938354763,495712
800000,0.1445396829946731,-0.0002865137880186954,1.233926295637491,502295
810000,0.1445396829946731,4.603357368544598e-05,2.5296399872386974,509057
820000,0.1445396829946731,0.00028063034508495223,1.6385818832650578,515954
830000,0.1445396829946731,-0.0008176725882023732,2.140471408367629,522543
840000,0.1445396829946731,9.264796346088357e-05,0.5337439055410478,529339
850000,0.1445396829946731,9.20866260726478e-05,3.585908824598988,536161
860000,0.1445396829946731,-0.00011466522557796921,5.413973488745747,542698
870000,0.1445396829946731,-0.0019862866777421366,1.7477471662879374,549170
880000,0.18739153521770535,-0.0003980704320002878,2.0371564804976496,555614
890000,0.18739153521770535,-0.0007810916104975605,4.2304039332279055,562378
900000,0.18739153521770535,0.0008204512132175827,1.4797632411345336,569183
910000,0.18739153521770535,0.00024307417062386454,1.8012336729554765,576052
920000,0.18739153521770535,-0.006388327724956169,2.8035362673850535,582710
930000,0.22233162458992006,-0.0009869787210982045,4.704658686720881,589338
940000,0.22233162458992006,0.0002348208573347165,3.939519135438456,596055
950000,0.22233162458992006,-0.0029955878108060413,4.433159423292935,602936
960000,0.22233162458992006,-0.000585866047925653,1.2603384985680919,609379
970000,0.22233162458992006,4.093014217425419e-05,5.6250881955705445,616175
980000,0.22233162458992006,-0.0007774828865077696,2.129663411716347,622840
990000,0.22233162458992006,4.0422695917982936e-05,2.7685733338605094,629584
1000000,0.22233162458992006,0.004660383449127197,1.9350972209830581,636327
1010000,0.22233162458992006,-0.046762066696393274,7.974526755185157,643084
1020000,0.22233162458992006,-0.0006694078707966116,1.0943037240096902,649884
1030000,0.22233162458992006,0.0006468998401166638,2.0219741154257433,656595
1040000,0.22233162458992006,-0.0003423780495682164,2.788691229766543,663473
1050000,0.22233162458992006,0.0002592090619745001,1.6388795818198658,670245
1060000,0.22233162458992006,-0.000365574302392332,0.7340315965397226,677022
1070000,0.22233162458992006,0.00045400289386583645,0.9719725007461838,683645
1080000,0.22233162458992006,5.898254426096441e-05,2.071587593794177,690494
1090000,0.22233162458992006,-0.00024314618138047972,1.8797332361994088,697229
1100000,0.22233162458992006,3.705979236601785e-05,1.3764380583530673,704275
1110000,0.22233162458992006,-0.0007930364207083146,1.8977632347006541,711262
1120000,0.22233162458992006,-0.0008188383519597371,2.3652452158965005,717995
1130000,0.22233162458992006,-0.00021146988063453168,0.5582604656539698,724578
1140000,0.22696494229390227,3.6422667891837374e-05,1.344635594264208,731434
1150000,0.22696494229390227,0.0002727786832953429,2.2025341479920817,738158
1160000,0.22696494229390227,0.000204267033643913,2.123347212111844,744884
1170000,0.23184935183501165,-4.10008353362694e-05,1.4072321869015023,751564
1180000,0.23184935183501165,0.0001308879513153405,5.903924249165314,758273
1190000,0.23184935183501165,-4.09682513519518e-05,2.1252279083723464,764850
1200000,0.23184935183501165,5.421612593388311e-05,2.7958560276872513,771558
1210000,0.23184935183501165,-0.0003111346311364436,1.0597033051457148,778271
1220000,0.23184935183501165,3.411186165554469e-05,1.8580755814824557,784951
1230000,0.23184935183501165,0.00021769473195459575,1.4195418038948557,791526
1240000,0.23184935183501165,3.365278204888108e-05,1.2775939375508272,798170
1250000,0.23184935183501165,-0.0002054359782949147,1.3335554199946789,804681
1260000,0.23184935183501165,6.78348916520114e-05,2.098063899920531,811279
1270000,0.23184935183501165,-0.0007802024341078375,1.4684746832942697,818233
1280000,0.23184935183501165,-0.0005603464179451883,1.2139335863842913,824881
1290000,0.23184935183501165,0.0002524682217256518,1.8708168445745672,831860
1300000,0.23184935183501165,3.2832835555266103e-05,2.649370050255529,838468
1310000,0.23184935183501165,0.0024776376393798333,1.6881647644301987,845052
1320000,0.23184935183501165,0.0002485693066688824,1.5638032217780535,851787
1330000,0.2667822378774077,-0.0005190033126313697,3.835971090143551,858551
1340000,0.2667822378774077,-0.0005081379812768155,1.6675842735372708,865317
1350000,0.2667822378774077,9.209239375255599e-05,1.1657333805499999,872021
