iter,v_fun_0,delta_q,norm_delta_q,acc_reward
0,0.0,0.0,0.0,0
10000,0.8972922404928886,0.0010747190382431944,107.2335571771927,70
20000,1.1618722792944665,0.05854107699213975,58.348397964175675,2472
30000,1.7192071450426676,-0.0027260611578482905,26.58603293680919,5791
40000,1.5586274107388012,0.0027162480143607024,35.94315798923228,8676
50000,1.8137094310629982,-0.002161982668379991,19.443513445437144,11881
60000,1.8545665388660197,0.0022205358191647396,19.027059738457293,15012
70000,1.8844610314664634,0.009284830467954088,16.347559577532284,18313
80000,1.8112148367550496,0.004053723965923749,16.90044909811855,21469
90000,1.9285679303821428,-0.003635285893264122,12.752922897471855,24708
100000,1.8564206862222699,-0.0012127037288731577,13.07247899692573,28072
110000,1.670328691495982,-0.010030800855126705,13.694296127394395,31337
120000,1.7460251259165203,0.03377003981328157,12.668659008779093,34597
130000,1.7459135461217659,0.0026259958017233634,10.467375198399004,37453
140000,1.785575077017025,0.0011355106108866208,10.754624020681282,40413
150000,1.8277345201164412,0.01821334386712845,10.589940326046273,43595
160000,1.8013011159223618,0.0022586335958606645,9.362988342872256,47178
170000,1.7169190207189067,-0.0002097145932647126,10.421118644589175,50328
180000,1.723573081876836,-0.00180834449899209,9.149677324282068,53643
190000,1.7880100954704563,0.005870367271920372,12.040487030110457,57132
200000,1.878296362486201,-0.16551679939531727,9.195642390120863,60648
210000,1.8700051702436873,-0.0009717490709034257,10.064368473944546,63796
220000,1.8875577297370882,0.027454251477082033,7.3906685582077,66990
230000,1.9600749603474767,0.008202160658608551,7.9571957734336785,70160
240000,2.065470551059747,0.0006388966256335511,7.4267182583235645,73485
250000,1.844360676688251,0.003976715347067296,7.2267373287209455,76759
260000,1.8887589540298504,-0.002759088743537888,8.210671973984896,80237
270000,1.9122046429267927,0.005337477888894561,6.867003400908999,83873
280000,1.9049080728858663,0.001604938684252581,6.08249515251735,87491
290000,1.898316596541949,-0.00019758435829103773,6.754431121212764,90910
300000,1.8407890906594746,0.0036978356599877966,5.891860948785862,94631
310000,1.8410412669192404,0.03140471662255971,6.869863174656156,97704
320000,1.8456557596955194,-0.0012439848175042486,7.828893000729504,100837
330000,1.8557217045785002,0.0006076572859499672,5.180685277887923,104314
340000,1.898267836787323,0.0013095470288440856,6.235413941420034,107785
350000,1.9431065340426643,0.004056033657502118,5.958180673492673,111136
360000,1.98732380913237,-0.004580223909381352,5.741986980304991,114227
370000,1.9151343581309417,-0.017091057616782823,5.963282368158532,117658
380000,1.8420299165904386,0.0025448659883701417,5.778874150477738,120874
390000,1.8907462554510543,0.018761635135690572,6.34445646231183,124585
400000,1.8511535336198313,-0.0008947494473349566,5.708950541427872,128136
410000,1.9867840413711948,0.02047249995219821,6.136330353909789,131648
420000,1.9577087383831806,0.006899870504587494,5.546170005913359,135173
430000,1.8526138303762292,-0.00316870823055388,7.300049186660142,138493
440000,1.8558348601695454,0.001319372023937011,4.872577779331465,142007
450000,1.8353323285030598,0.0008505117463134616,5.9546795103664065,145428
460000,1.8243500057566906,-0.00039132141423249805,5.538025009836102,148656
470000,1.801335845354959,-0.006320271270757738,5.737448567829672,152205
480000,1.779482149262773,0.00101886864725123,4.215193169164501,155918
490000,1.7912672137842731,-0.0003516532587495961,4.622772984176199,159293
500000,1.846131281888262,0.0049770971896706115,5.720236877682268,162706
510000,1.8068631440819942,0.003399113012532457,4.948426799471692,165856
520000,1.8154433069845526,0.026650183511506515,4.7792375010071115,169478
530000,1.8423352204390917,0.0005000802365927422,6.076947907973408,173061
540000,1.8623947526284006,0.0020875825358062047,4.800469730158041,176518
550000,1.906801640527266,0.021821972059944156,5.606286925863558,180275
560000,1.9054548403451257,-0.013254789607733094,6.656693243443239,183955
570000,1.8700603238535742,0.0025054320964767686,4.562289598126557,187408
580000,1.8949985888003875,0.0021580794145457326,3.7305732769324225,190987
590000,1.8944799017888327,-0.00021887504197255281,3.3811189288229606,194832
600000,1.8788723561865515,-0.0015701116738610396,4.748255591722163,198351
610000,1.8889883934006577,0.0003951324642680322,3.592881020167463,201656
620000,1.9141012464069813,0.0011644770405542315,3.533128083461482,204845
630000,1.9514527280667153,-0.0006679899546902789,4.229836139026329,208404
640000,1.8903690814484513,-0.0004111546928113328,4.103134217991879,211716
650000,1.893891294640304,-0.0007172671272888008,3.5036446278070983,214979
660000,1.9096209740075565,-0.0003640329671579661,3.610192439698088,218611
670000,1.9283577552760987,0.11163932525032608,4.01978459902567,221867
680000,1.9246159456918754,-0.0026976474200901285,3.32425306727224,225199
690000,1.9423005024352331,-0.0003195815561457313,4.094576571895124,228521
700000,1.952238656256073,0.04000207395409283,3.7619237989385206,231664
710000,1.970518233785357,0.0004951160090371235,4.411727089452313,235406
720000,1.9770421701808998,-0.0003938794948900086,5.965197961411888,238591
730000,1.975710358051631,-0.011113140366984362,3.720169749483211,242073
740000,1.9661647561454876,0.003608371792304131,4.322610577135489,245527
750000,1.9576248461288641,0.005894526385294838,4.457841187656982,249124
760000,1.9600391033563602,0.038755237185564395,3.769340151175282,252399
770000,1.9087940806876131,0.001194430816805216,4.66471847383086,255950
780000,1.92638110664029,-0.002339889984711928,3.915623661642794,259226
790000,1.9263630427515543,6.263506984653798e-05,3.1664310977100274,262655
800000,1.9210136132617708,0.0006746860681200189,3.485236007371912,265774
810000,1.9391721452841038,-0.0011419330150830825,4.170165586299981,269254
820000,1.9415521526396855,0.002530630641582856,3.2560244818070103,272680
830000,1.962123140236623,0.0012441871037448488,5.414642709930639,276010
840000,1.9693641412268816,0.0030551005406021844,3.7786325511479855,278795
850000,1.9767088993277508,9.371282724259631e-05,3.9486253741647572,282249
860000,1.985977198014805,-0.0011609521197168916,3.3113248353116917,285747
870000,1.9784961991835777,0.00035806579385748796,3.485430863501593,289161
880000,1.9784074728597183,0.0017258310076934532,5.308204612045255,292688
890000,1.9823954890448516,0.0003106967203012876,4.27140561381275,296322
900000,1.9506819915145046,0.022278275232839196,4.727365951827885,299712
910000,1.9497858375199257,-0.0012701921713763893,3.8444152015963304,303308
920000,1.9546805720396103,-0.001678482045013644,4.275014924042536,306867
930000,1.9748521260961407,0.0009995533127786977,3.852992833580943,310606
940000,1.978732496738215,-0.0005829935663721279,4.259159415900739,314192
950000,1.9522214441162362,-0.0006769952139875156,4.93505236678653,317538
960000,1.9579012572725465,0.002507412826689047,3.4450161019840047,320876
970000,1.952556960408821,0.0015727222496757624,3.4394828151806482,323861
980000,1.9410296009159067,-0.00011888151828693151,3.2676856619044163,327353
990000,1.9068477254777672,0.0009706748910596578,3.4809057078560217,330697
1000000,1.9025879191688566,0.0009708475826119411,3.9293701379498174,334339
1010000,1.8938267560963087,-0.002024274093252164,2.370002445861319,337840
1020000,1.900351818446893,-0.00019829646576395552,3.78429512470543,341069
1030000,1.9170903856304988,0.021052529174360103,3.816567865702157,344595
1040000,1.9264861167401615,-0.00010185227052669513,2.5558174830832585,347986
1050000,1.9400734185906083,-0.0015419015570666563,3.780108843881265,351407
1060000,1.9382873206490616,0.0011174489960099243,2.8155245466738976,354516
1070000,1.9262634998032455,0.0008812130231088366,2.8399293923124587,357857
1080000,1.9267223217515015,1.8929205509953626e-05,3.584235996773766,361247
1090000,1.9255508506566257,0.002120592269938728,2.885025556874216,364627
1100000,1.9187742031196162,-0.001871623162880177,3.7578903238010852,368179
1110000,1.9268055406135793,0.008069390921282211,3.8031631633625183,371293
1120000,1.9240755248340253,0.0005639476068954293,3.2487117579489206,374547
1130000,1.9284872310543146,0.002352990846712237,3.254224827698721,377912
1140000,1.939516977635738,0.0003473473543860135,3.402152071310641,381146
