iter,v_fun_0,delta_q,norm_delta_q,acc_reward
0,0.0,0.0,0.0,0
10000,3.7320079829115226e-06,0.0,113.46347843029537,-1007
20000,0.1093438487415559,0.0017213379617101112,19.65827866183592,1768
30000,0.252652401550936,0.0018792680518005167,19.622228603582727,5853
40000,0.31610569439105013,0.004677076525824135,16.731795451745622,10991
50000,0.301824720080402,0.000992425206774231,13.87067482572452,16576
60000,0.33570355906687854,0.010980450177696704,10.822259609172837,22543
70000,0.33570355906687854,-0.009715565806182373,17.66019468292596,28424
80000,0.6054763823116303,0.00920802777660622,8.754584454298403,33980
90000,0.6054763823116303,0.0005229121787466885,13.026768158838461,40002
100000,0.6054763823116303,-0.004799521898076308,16.227181126822025,45932
110000,0.6054763823116303,1.4744036316540226e-05,5.831149757015492,52470
120000,0.6054763823116303,-0.009653564850517111,4.485529139424768,58951
130000,0.6054763823116303,0.0003891125126966532,10.655672659904555,65212
140000,0.6054763823116303,0.004442397147387249,10.393246112655035,71589
150000,0.6054763823116303,-0.000971047208518386,7.928788839512706,78163
160000,0.6054763823116303,0.0011332360789133812,7.261047574869287,84816
170000,0.6054763823116303,-0.00019372306910234153,9.430001788165434,91022
180000,0.6054763823116303,0.0011886478636077712,7.142559592323487,97530
190000,0.6054763823116303,0.00015227503890687179,7.362237407137344,104110
200000,0.6054763823116303,-0.0025286596752685294,4.861176850027695,110886
210000,0.6054763823116303,0.00032738256943833246,3.706512540468856,117625
220000,0.6054763823116303,-0.0047686220413371075,5.224659107286724,124218
230000,0.6054763823116303,-0.0004057322910119482,4.741371386137993,130861
240000,0.6054763823116303,0.001829190691787156,5.24317789745213,137591
250000,0.6054763823116303,0.0018493242155024781,4.916083906043038,144145
260000,0.6054763823116303,-0.038754831560310385,3.212331164244931,150789
270000,0.6054763823116303,0.0005995701563775689,5.738235650685089,157369
280000,0.6054763823116303,0.0001071368183392094,3.7875719497013085,163912
290000,0.6054763823116303,-0.0005634133110031381,3.746366334758847,170503
300000,0.6054763823116303,0.0001989035276873594,8.197525901318778,177097
310000,0.6054763823116303,-8.42283434195904e-05,7.517346720517019,183691
320000,0.6054763823116303,0.0012053871618637425,5.575155274402812,190328
330000,0.6054763823116303,9.281473686866503e-05,3.21742070913073,197090
340000,0.6054763823116303,0.00014390495313785953,3.7269801857108775,203679
350000,0.6054763823116303,0.0020013119929943543,8.325026065910905,210260
360000,1.9327998260248207,0.0005903023817847317,3.6642477385839016,216739
370000,1.9327998260248207,0.00024044793610874485,7.9607489277612915,223389
380000,1.7384062122463257,0.0005575021640696623,5.116025010612721,229901
390000,1.7384062122463257,0.0010762975780180847,5.0117373922875,236334
400000,1.7384062122463257,-0.001956564803969788,4.647173084130541,242801
410000,1.7384062122463257,-0.0004201099563476918,2.560821395029661,249097
420000,1.7384062122463257,-0.0003403579975792484,3.5845220437899035,255777
430000,1.7384062122463257,0.0001559102877809163,3.898166196787512,262184
440000,1.7384062122463257,-0.0012452923123431319,5.070105794139713,268911
450000,1.7384062122463257,0.3811631995075638,3.896513531580898,275555
460000,1.7384062122463257,0.001031239695969967,3.4692302177608325,282135
470000,1.9944114893111509,2.07599766412939e-05,2.388569512290667,288837
480000,1.9944114893111509,-0.00064809269753666,3.3600088437483886,295522
490000,1.9944114893111509,0.00011345104470847203,3.821413294105705,302275
500000,1.9944114893111509,-0.00010635114599591977,9.21396768147858,309034
510000,1.9944114893111509,6.880054709950333e-05,3.270269860850741,315856
520000,1.9944114893111509,-0.0005605725392633624,3.5514831874626913,322483
530000,1.9944114893111509,0.0008038232354749315,2.2245835925067534,329232
540000,1.9944114893111509,6.634903661428966e-05,2.607853695172312,335940
550000,1.9944114893111509,0.00010155711923622326,2.9025641846969124,342703
