episode,score,q_value,men_len
0,10.0,0.49576502463995714,10
1,10.0,0.49576502463995714,20
2,9.0,0.49576502463995714,29
3,10.0,0.49576502463995714,39
4,10.0,0.49576502463995714,49
5,12.0,0.49576502463995714,61
6,10.0,0.49576502463995714,71
7,10.0,0.49576502463995714,81
8,10.0,0.49576502463995714,91
9,10.0,0.49576502463995714,101
10,11.0,0.49576502463995714,112
11,11.0,0.49576502463995714,123
12,10.0,0.49576502463995714,133
13,9.0,0.49576502463995714,142
14,9.0,0.49576502463995714,151
15,9.0,0.49576502463995714,160
16,10.0,0.49576502463995714,170
17,10.0,0.49576502463995714,180
18,10.0,0.49576502463995714,190
19,10.0,0.49576502463995714,200
20,8.0,0.49576502463995714,208
21,11.0,0.49576502463995714,219
22,10.0,0.49576502463995714,229
23,9.0,0.49576502463995714,238
24,9.0,0.49576502463995714,247
25,9.0,0.49576502463995714,256
26,9.0,0.49576502463995714,265
27,9.0,0.49576502463995714,274
28,11.0,0.49576502463995714,285
29,10.0,0.49576502463995714,295
30,10.0,0.49576502463995714,305
31,10.0,0.49576502463995714,315
32,9.0,0.49576502463995714,324
33,10.0,0.49576502463995714,334
34,10.0,0.49576502463995714,344
35,9.0,0.49576502463995714,353
36,9.0,0.49576502463995714,362
37,9.0,0.49576502463995714,371
38,10.0,0.49576502463995714,381
39,10.0,0.49576502463995714,391
40,9.0,0.49576502463995714,400
41,10.0,0.49576502463995714,410
42,10.0,0.49576502463995714,420
43,9.0,0.49576502463995714,429
44,9.0,0.49576502463995714,438
45,10.0,0.49576502463995714,448
46,8.0,0.49576502463995714,456
47,8.0,0.49576502463995714,464
48,8.0,0.49576502463995714,472
49,10.0,0.49576502463995714,482
50,10.0,0.49576502463995714,492
51,8.0,0.49576502463995714,500
52,10.0,0.49576502463995714,510
53,9.0,0.49576502463995714,519
54,9.0,0.49576502463995714,528
55,10.0,0.49576502463995714,538
56,10.0,0.49576502463995714,548
57,10.0,0.49576502463995714,558
58,9.0,0.49576502463995714,567
59,10.0,0.49576502463995714,577
60,11.0,0.49576502463995714,588
61,13.0,0.49576502463995714,601
62,8.0,0.49576502463995714,609
63,10.0,0.49576502463995714,619
64,9.0,0.49576502463995714,628
65,9.0,0.49576502463995714,637
66,8.0,0.49576502463995714,645
67,9.0,0.49576502463995714,654
68,10.0,0.49576502463995714,664
69,8.0,0.49576502463995714,672
70,9.0,0.49576502463995714,681
71,9.0,0.49576502463995714,690
72,10.0,0.49576502463995714,700
73,10.0,0.49576502463995714,710
74,9.0,0.49576502463995714,719
75,8.0,0.49576502463995714,727
76,8.0,0.49576502463995714,735
77,13.0,0.49576502463995714,748
78,9.0,0.49576502463995714,757
79,9.0,0.49576502463995714,766
80,10.0,0.49576502463995714,776
81,10.0,0.49576502463995714,786
82,10.0,0.49576502463995714,796
83,9.0,0.49576502463995714,805
84,13.0,0.49576502463995714,818
85,10.0,0.49576502463995714,828
86,9.0,0.49576502463995714,837
87,9.0,0.49576502463995714,846
88,9.0,0.49576502463995714,855
89,9.0,0.49576502463995714,864
90,9.0,0.49576502463995714,873
91,10.0,0.49576502463995714,883
92,9.0,0.49576502463995714,892
93,9.0,0.49576502463995714,901
94,10.0,0.49576502463995714,911
95,10.0,0.49576502463995714,921
96,9.0,0.49576502463995714,930
97,8.0,0.49576502463995714,938
98,9.0,0.49576502463995714,947
99,9.0,0.49576502463995714,956
100,8.0,0.49576502463995714,964
101,9.0,0.49576502463995714,973
102,10.0,0.49576502463995714,983
103,9.0,0.49576502463995714,992
104,8.0,0.49576502463995714,1000
105,10.0,0.55799575080676,1000
106,10.0,1.0677112099915742,1000
107,11.0,1.6658276472747326,1000
108,10.0,2.4347935652494432,1000
109,10.0,3.4453941752195356,1000
110,9.0,4.513911178159714,1000
111,9.0,5.730022376871109,1000
112,9.0,6.377009310841561,1000
113,8.0,7.159587328457833,1000
114,10.0,7.792334073925018,1000
115,8.0,8.43542565023899,1000
116,11.0,8.678283572208882,1000
117,8.0,8.827307457828521,1000
118,10.0,8.789025642073154,1000
119,11.0,8.706378871905804,1000
120,10.0,8.567284145575762,1000
121,9.0,8.329607988578081,1000
122,11.0,8.08033433227539,1000
123,9.0,7.764861329346895,1000
124,9.0,7.676274937522411,1000
125,10.0,7.725313756763935,1000
126,10.0,7.685207305526734,1000
127,13.0,7.676774347472191,1000
128,16.0,7.557682169735432,1000
129,11.0,7.74222249865532,1000
130,10.0,8.362786769759655,1000
131,10.0,9.130042910218238,1000
132,9.0,10.03880894701481,1000
133,12.0,9.269454040765762,1000
134,10.0,9.14169250626564,1000
135,9.0,8.976040714883805,1000
136,8.0,8.726733439123631,1000
137,9.0,8.460466116666794,1000
138,23.0,8.33549897838831,1000
139,10.0,8.28144730745554,1000
140,9.0,8.349094320404529,1000
141,12.0,8.474593116998673,1000
142,10.0,8.558895062088967,1000
143,9.0,8.538756963038445,1000
144,8.0,8.375245068246127,1000
145,10.0,8.265484945589304,1000
146,9.0,7.879166674733162,1000
147,8.0,7.74622425955534,1000
148,10.0,7.700825320148468,1000
149,11.0,7.543263669633865,1000
150,9.0,7.432153985512256,1000
151,33.0,7.26402063485384,1000
152,24.0,7.049671109032631,1000
153,9.0,7.024489675080776,1000
154,11.0,7.000009273505211,1000
155,10.0,7.04138806848526,1000
156,9.0,7.079700882554055,1000
157,10.0,7.1555865696311,1000
158,35.0,7.1994889459133145,1000
159,12.0,7.177880289459228,1000
160,8.0,7.021319570600986,1000
161,10.0,7.127016474330425,1000
162,9.0,7.237951115334034,1000
163,31.0,7.2682901840448375,1000
164,40.0,7.220403252148628,1000
165,20.0,7.4381488935470585,1000
166,13.0,7.588075716543198,1000
167,27.0,7.767366464459896,1000
168,35.0,7.810359037733078,1000
169,28.0,7.922224630093575,1000
170,36.0,8.147945488643646,1000
171,38.0,8.419388541400433,1000
172,37.0,8.825361743915082,1000
173,17.0,8.991502278268337,1000
174,23.0,9.269938664543629,1000
175,76.0,9.734213848471642,1000
176,43.0,9.90832210597992,1000
177,62.0,10.157954714655876,1000
178,77.0,10.044088863646984,1000
179,120.0,10.709457457137107,1000
180,107.0,11.27755621137619,1000
181,114.0,11.583374381932616,1000
182,119.0,11.979457825657725,1000
183,127.0,12.459282813745737,1000
184,137.0,12.81698636533022,1000
185,138.0,12.755343064832687,1000
186,155.0,12.672947171288728,1000
187,139.0,12.842715953212977,1000
188,150.0,13.276380717349053,1000
189,155.0,13.375098759669065,1000
190,131.0,13.564136673593522,1000
191,147.0,13.829071955478192,1000
192,124.0,14.194737387084961,1000
193,137.0,14.663228819823265,1000
194,141.0,14.97051339686513,1000
195,138.0,15.331376809430122,1000
196,128.0,15.580106258410215,1000
197,140.0,15.736473322606086,1000
198,149.0,15.934077301472426,1000
199,145.0,16.066914959955216,1000
200,142.0,16.324299815011024,1000
201,126.0,16.447728040099143,1000
202,126.0,16.59454297571182,1000
203,151.0,16.637245670467614,1000
204,140.0,17.018962689483164,1000
205,150.0,17.032308295696975,1000
206,132.0,17.15403406329155,1000
207,131.0,17.19315215809345,1000
208,131.0,17.222604976296424,1000
209,148.0,17.57933564786911,1000
210,149.0,17.64899544285536,1000
211,174.0,17.671570311665533,1000
212,56.0,17.6263792406559,1000
213,94.0,17.47945481414795,1000
214,140.0,17.809193569850923,1000
215,11.0,18.0655997713089,1000
216,59.0,18.508858355140685,1000
217,148.0,17.767877528715132,1000
218,168.0,17.626880325317384,1000
219,71.0,17.102359570741655,1000
220,146.0,17.814372008657454,1000
221,133.0,17.051652478408812,1000
222,134.0,17.455835659837724,1000
223,140.0,16.825756464481355,1000
224,140.0,16.965789416265487,1000
225,131.0,17.304056588292124,1000
226,37.0,17.437568367266653,1000
227,152.0,17.369570833158495,1000
228,132.0,16.76605026152134,1000
229,145.0,17.531294687891005,1000
230,147.0,17.572769480609892,1000
231,122.0,17.925130696582794,1000
232,142.0,18.76848987393379,1000
233,139.0,18.569442187023164,1000
234,125.0,18.480500321865083,1000
235,148.0,18.76735171222687,1000
236,134.0,18.826171339344977,1000
237,142.0,18.65355906569958,1000
238,133.0,18.945000196909906,1000
239,121.0,19.18423797171116,1000
240,143.0,19.375164028406143,1000
241,146.0,19.177159096837045,1000
242,149.0,18.70748560166359,1000
243,154.0,18.26948689351082,1000
244,144.0,18.270399060440063,1000
245,136.0,18.378778416728974,1000
246,127.0,18.57335397694111,1000
247,158.0,18.39462969622612,1000
