episode,score,q_value,men_len
0,10.0,0.1917997602445258,10
1,10.0,0.1917997602445258,20
2,10.0,0.1917997602445258,30
3,10.0,0.1917997602445258,40
4,9.0,0.1917997602445258,49
5,10.0,0.1917997602445258,59
6,9.0,0.1917997602445258,68
7,10.0,0.1917997602445258,78
8,9.0,0.1917997602445258,87
9,10.0,0.1917997602445258,97
10,9.0,0.1917997602445258,106
11,9.0,0.1917997602445258,115
12,9.0,0.1917997602445258,124
13,9.0,0.1917997602445258,133
14,8.0,0.1917997602445258,141
15,10.0,0.1917997602445258,151
16,9.0,0.1917997602445258,160
17,9.0,0.1917997602445258,169
18,9.0,0.1917997602445258,178
19,9.0,0.1917997602445258,187
20,9.0,0.1917997602445258,196
21,8.0,0.1917997602445258,204
22,10.0,0.1917997602445258,214
23,10.0,0.1917997602445258,224
24,9.0,0.1917997602445258,233
25,8.0,0.1917997602445258,241
26,9.0,0.1917997602445258,250
27,11.0,0.1917997602445258,261
28,10.0,0.1917997602445258,271
29,9.0,0.1917997602445258,280
30,9.0,0.1917997602445258,289
31,9.0,0.1917997602445258,298
32,9.0,0.1917997602445258,307
33,8.0,0.1917997602445258,315
34,10.0,0.1917997602445258,325
35,10.0,0.1917997602445258,335
36,9.0,0.1917997602445258,344
37,9.0,0.1917997602445258,353
38,10.0,0.1917997602445258,363
39,9.0,0.1917997602445258,372
40,10.0,0.1917997602445258,382
41,8.0,0.1917997602445258,390
42,9.0,0.1917997602445258,399
43,9.0,0.1917997602445258,408
44,10.0,0.1917997602445258,418
45,10.0,0.1917997602445258,428
46,10.0,0.1917997602445258,438
47,12.0,0.1917997602445258,450
48,10.0,0.1917997602445258,460
49,9.0,0.1917997602445258,469
50,11.0,0.1917997602445258,480
51,9.0,0.1917997602445258,489
52,9.0,0.1917997602445258,498
53,8.0,0.1917997602445258,506
54,10.0,0.1917997602445258,516
55,10.0,0.1917997602445258,526
56,8.0,0.1917997602445258,534
57,10.0,0.1917997602445258,544
58,11.0,0.1917997602445258,555
59,10.0,0.1917997602445258,565
60,9.0,0.1917997602445258,574
61,9.0,0.1917997602445258,583
62,8.0,0.1917997602445258,591
63,10.0,0.1917997602445258,601
64,9.0,0.1917997602445258,610
65,9.0,0.1917997602445258,619
66,11.0,0.1917997602445258,630
67,10.0,0.1917997602445258,640
68,8.0,0.1917997602445258,648
69,10.0,0.1917997602445258,658
70,9.0,0.1917997602445258,667
71,10.0,0.1917997602445258,677
72,10.0,0.1917997602445258,687
73,11.0,0.1917997602445258,698
74,8.0,0.1917997602445258,706
75,9.0,0.1917997602445258,715
76,9.0,0.1917997602445258,724
77,10.0,0.1917997602445258,734
78,9.0,0.1917997602445258,743
79,8.0,0.1917997602445258,751
80,9.0,0.1917997602445258,760
81,9.0,0.1917997602445258,769
82,9.0,0.1917997602445258,778
83,8.0,0.1917997602445258,786
84,9.0,0.1917997602445258,795
85,10.0,0.1917997602445258,805
86,11.0,0.1917997602445258,816
87,8.0,0.1917997602445258,824
88,10.0,0.1917997602445258,834
89,9.0,0.1917997602445258,843
90,9.0,0.1917997602445258,852
91,10.0,0.1917997602445258,862
92,10.0,0.1917997602445258,872
93,9.0,0.1917997602445258,881
94,11.0,0.1917997602445258,892
95,10.0,0.1917997602445258,902
96,10.0,0.1917997602445258,912
97,9.0,0.1917997602445258,921
98,9.0,0.1917997602445258,930
99,10.0,0.1917997602445258,940
100,10.0,0.1917997602445258,950
101,9.0,0.1917997602445258,959
102,10.0,0.1917997602445258,969
103,9.0,0.1917997602445258,978
104,10.0,0.1917997602445258,988
105,10.0,0.1917997602445258,998
106,10.0,0.1917997602445258,1000
107,9.0,1.0023252910345792,1000
108,9.0,1.6271677985012531,1000
109,9.0,1.9146151464402676,1000
110,8.0,1.5049292678177357,1000
111,8.0,1.4102217071294785,1000
112,8.0,2.145771883869171,1000
113,10.0,2.501288617563248,1000
114,11.0,2.78694307461977,1000
115,11.0,2.5742165759265423,1000
116,9.0,2.283713619339466,1000
117,10.0,2.22510674623251,1000
118,9.0,2.2677144997119902,1000
119,9.0,2.2464063648104666,1000
120,10.0,2.264326323246956,1000
121,10.0,2.1261138437092306,1000
122,8.0,3.2880453335523607,1000
123,9.0,3.819343663716316,1000
124,10.0,3.219851104772091,1000
125,9.0,3.0503571177721023,1000
126,10.0,3.1576809576570986,1000
127,10.0,3.1631103005170824,1000
128,10.0,3.156407644498348,1000
129,10.0,3.069168201100826,1000
130,10.0,3.1265589371562004,1000
131,10.0,3.058080493736267,1000
132,10.0,4.265804145777225,1000
133,10.0,3.8894295083642008,1000
134,9.0,3.7058172743678095,1000
135,10.0,3.8715645884752274,1000
136,9.0,3.7450425086021424,1000
137,9.0,3.778355717420578,1000
138,10.0,3.740187479376793,1000
139,10.0,3.770011041045189,1000
140,10.0,3.7226948370814323,1000
141,9.0,3.7804888860821726,1000
142,9.0,4.621739001381397,1000
143,8.0,4.419903582501411,1000
144,10.0,4.28454190415144,1000
145,10.0,4.631820594632625,1000
146,9.0,4.553615973067283,1000
147,9.0,4.697702289760112,1000
148,9.0,4.691609612059593,1000
149,9.0,4.676814626336098,1000
150,9.0,4.669322044873238,1000
151,9.0,4.683954212737083,1000
152,9.0,5.603762907886505,1000
153,8.0,5.394871967625618,1000
154,9.0,5.283150791215896,1000
155,9.0,5.582976938378811,1000
156,9.0,5.445902903985977,1000
157,10.0,5.20760229768753,1000
158,9.0,5.443450003421306,1000
159,11.0,5.293677427685261,1000
160,9.0,5.392258077442646,1000
161,10.0,5.376904780125618,1000
162,9.0,6.266170994627476,1000
163,9.0,5.984592373037338,1000
164,10.0,6.1316663337707515,1000
165,9.0,6.095062444603443,1000
166,10.0,5.981433670222759,1000
167,8.0,6.08726005128622,1000
168,10.0,5.992714717018604,1000
169,11.0,6.014652918660641,1000
170,9.0,6.060706268823147,1000
171,11.0,5.980369858241081,1000
172,8.0,6.553817159736156,1000
173,9.0,6.360081090509891,1000
174,28.0,6.52536563103199,1000
175,10.0,6.566170031929016,1000
176,9.0,6.359562743544578,1000
177,20.0,6.1456734557747845,1000
178,10.0,6.695399901223182,1000
179,10.0,6.136477025663853,1000
180,9.0,6.9803923420071605,1000
181,9.0,6.493317452776432,1000
182,10.0,6.982642711913586,1000
183,8.0,6.782083619964123,1000
184,10.0,6.421714475917816,1000
185,9.0,7.560508958041668,1000
186,9.0,7.303462678360939,1000
187,10.0,6.711486222314835,1000
188,12.0,6.807401542401314,1000
189,10.0,7.320626241672039,1000
190,8.0,7.5288171525359155,1000
191,8.0,6.888348095631599,1000
192,9.0,7.178358849203587,1000
193,9.0,7.3821185914039615,1000
194,10.0,7.5126090762496,1000
195,10.0,7.776627016973496,1000
196,9.0,7.291064048969746,1000
197,9.0,7.600690992593766,1000
198,9.0,7.214324453449249,1000
199,10.0,7.688929541718959,1000
200,9.0,7.478615082156658,1000
201,11.0,7.258521224248409,1000
202,10.0,8.102875583279133,1000
203,9.0,7.394353586351872,1000
204,10.0,7.735172271752358,1000
205,9.0,7.75376593028903,1000
206,9.0,7.595452150672674,1000
207,11.0,7.641712369763852,1000
208,9.0,7.748832864820957,1000
209,9.0,7.684025430202484,1000
210,8.0,7.574481724834442,1000
211,9.0,7.632295959329605,1000
212,9.0,8.038289565074443,1000
213,8.0,7.991431207597255,1000
214,10.0,7.822346261739731,1000
215,9.0,7.919528539502621,1000
216,10.0,7.84276581364274,1000
217,9.0,7.8624178787827494,1000
218,9.0,7.9380128504276275,1000
219,10.0,7.7440656113624575,1000
220,9.0,7.802469306790829,1000
221,10.0,7.81177236635089,1000
222,9.0,8.000350270950793,1000
223,9.0,7.949462494552136,1000
224,10.0,8.042361646509171,1000
225,9.0,8.091040773499012,1000
226,10.0,8.048479937279225,1000
227,9.0,7.908011810326577,1000
228,9.0,7.702256106758118,1000
229,10.0,7.8259813719630245,1000
230,10.0,7.90572861982584,1000
231,10.0,7.889618899893761,1000
232,10.0,7.8598623385667805,1000
233,9.0,7.8777879618883135,1000
234,9.0,7.841260558003187,1000
235,10.0,7.990517768228054,1000
236,10.0,7.940886671006679,1000
237,9.0,7.87806506344676,1000
238,10.0,7.768877824199199,1000
239,8.0,8.042147058272361,1000
240,9.0,7.934424994158745,1000
241,10.0,7.865428333997726,1000
242,10.0,7.810569608914852,1000
243,10.0,7.952165778505802,1000
244,10.0,7.884123203456402,1000
245,9.0,7.873790046226978,1000
246,9.0,7.614751790803671,1000
247,9.0,7.552527288770675,1000
248,9.0,7.6500627182364465,1000
249,10.0,7.675782895588875,1000
250,10.0,7.789689155423641,1000
251,9.0,7.874259790885448,1000
252,9.0,7.801680171597004,1000
253,10.0,7.560714107096195,1000
254,10.0,7.665843863034248,1000
255,10.0,7.7463880590081216,1000
256,8.0,7.592370719444752,1000
257,8.0,7.776075582563877,1000
258,10.0,7.7472339762687685,1000
259,10.0,7.848343752610684,1000
260,10.0,7.730092576223612,1000
261,10.0,7.7218184059143065,1000
262,9.0,7.697149069178105,1000
263,9.0,7.444982642698288,1000
264,9.0,7.541034488511086,1000
265,9.0,7.359834961217642,1000
266,9.0,7.529552868580818,1000
267,10.0,7.213053877425194,1000
268,8.0,7.4511101585507395,1000
