episode,score,q_value,men_len
0,9.0,0.517569818752764,9
1,10.0,0.517569818752764,19
2,9.0,0.517569818752764,28
3,22.0,0.517569818752764,50
4,8.0,0.517569818752764,58
5,9.0,0.517569818752764,67
6,9.0,0.517569818752764,76
7,10.0,0.517569818752764,86
8,9.0,0.517569818752764,95
9,10.0,0.517569818752764,105
10,9.0,0.517569818752764,114
11,9.0,0.517569818752764,123
12,10.0,0.517569818752764,133
13,8.0,0.517569818752764,141
14,10.0,0.517569818752764,151
15,8.0,0.517569818752764,159
16,17.0,0.517569818752764,176
17,10.0,0.517569818752764,186
18,11.0,0.517569818752764,197
19,9.0,0.517569818752764,206
20,9.0,0.517569818752764,215
21,11.0,0.517569818752764,226
22,10.0,0.517569818752764,236
23,10.0,0.517569818752764,246
24,9.0,0.517569818752764,255
25,9.0,0.517569818752764,264
26,10.0,0.517569818752764,274
27,10.0,0.517569818752764,284
28,8.0,0.517569818752764,292
29,9.0,0.517569818752764,301
30,13.0,0.517569818752764,314
31,10.0,0.517569818752764,324
32,9.0,0.517569818752764,333
33,10.0,0.517569818752764,343
34,9.0,0.517569818752764,352
35,10.0,0.517569818752764,362
36,9.0,0.517569818752764,371
37,9.0,0.517569818752764,380
38,10.0,0.517569818752764,390
39,10.0,0.517569818752764,400
40,9.0,0.517569818752764,409
41,10.0,0.517569818752764,419
42,13.0,0.517569818752764,432
43,10.0,0.517569818752764,442
44,9.0,0.517569818752764,451
45,9.0,0.517569818752764,460
46,15.0,0.517569818752764,475
47,9.0,0.517569818752764,484
48,9.0,0.517569818752764,493
49,10.0,0.517569818752764,503
50,9.0,0.517569818752764,512
51,12.0,0.517569818752764,524
52,10.0,0.517569818752764,534
53,10.0,0.517569818752764,544
54,9.0,0.517569818752764,553
55,10.0,0.517569818752764,563
56,8.0,0.517569818752764,571
57,9.0,0.517569818752764,580
58,10.0,0.517569818752764,590
59,9.0,0.517569818752764,599
60,9.0,0.517569818752764,608
61,10.0,0.517569818752764,618
62,8.0,0.517569818752764,626
63,10.0,0.517569818752764,636
64,9.0,0.517569818752764,645
65,9.0,0.517569818752764,654
66,10.0,0.517569818752764,664
67,10.0,0.517569818752764,674
68,10.0,0.517569818752764,684
69,10.0,0.517569818752764,694
70,10.0,0.517569818752764,704
71,11.0,0.517569818752764,715
72,10.0,0.517569818752764,725
73,14.0,0.517569818752764,739
74,9.0,0.517569818752764,748
75,8.0,0.517569818752764,756
76,10.0,0.517569818752764,766
77,10.0,0.517569818752764,776
78,9.0,0.517569818752764,785
79,10.0,0.517569818752764,795
80,15.0,0.517569818752764,810
81,9.0,0.517569818752764,819
82,10.0,0.517569818752764,829
83,8.0,0.517569818752764,837
84,8.0,0.517569818752764,845
85,10.0,0.517569818752764,855
86,8.0,0.517569818752764,863
87,9.0,0.517569818752764,872
88,10.0,0.517569818752764,882
89,8.0,0.517569818752764,890
90,10.0,0.517569818752764,900
91,10.0,0.517569818752764,910
92,9.0,0.517569818752764,919
93,9.0,0.517569818752764,928
94,10.0,0.517569818752764,938
95,9.0,0.517569818752764,947
96,9.0,0.517569818752764,956
97,9.0,0.517569818752764,965
98,9.0,0.517569818752764,974
99,12.0,0.517569818752764,986
100,9.0,0.517569818752764,995
101,9.0,0.517569818752764,1000
102,10.0,0.8611702078148723,1000
103,10.0,1.3592032665729523,1000
104,8.0,1.7361709000527858,1000
