episode,score,q_value,men_len
0,9.0,0.232803927713387,9
1,9.0,0.232803927713387,18
2,27.0,0.232803927713387,45
3,31.0,0.232803927713387,76
4,8.0,0.232803927713387,84
5,23.0,0.232803927713387,107
6,9.0,0.232803927713387,116
7,8.0,0.232803927713387,124
8,11.0,0.232803927713387,135
9,9.0,0.232803927713387,144
10,10.0,0.232803927713387,154
11,25.0,0.232803927713387,179
12,9.0,0.232803927713387,188
13,8.0,0.232803927713387,196
14,29.0,0.232803927713387,225
15,22.0,0.232803927713387,247
16,10.0,0.232803927713387,257
17,11.0,0.232803927713387,268
18,9.0,0.232803927713387,277
19,32.0,0.232803927713387,309
20,9.0,0.232803927713387,318
21,25.0,0.232803927713387,343
22,28.0,0.232803927713387,371
23,10.0,0.232803927713387,381
24,9.0,0.232803927713387,390
25,33.0,0.232803927713387,423
26,9.0,0.232803927713387,432
27,9.0,0.232803927713387,441
28,10.0,0.232803927713387,451
29,8.0,0.232803927713387,459
30,10.0,0.232803927713387,469
31,10.0,0.232803927713387,479
32,9.0,0.232803927713387,488
33,10.0,0.232803927713387,498
34,8.0,0.232803927713387,506
35,8.0,0.232803927713387,514
36,10.0,0.232803927713387,524
37,8.0,0.232803927713387,532
38,25.0,0.232803927713387,557
39,10.0,0.232803927713387,567
40,9.0,0.232803927713387,576
41,37.0,0.232803927713387,613
42,29.0,0.232803927713387,642
43,10.0,0.232803927713387,652
44,9.0,0.232803927713387,661
45,10.0,0.232803927713387,671
46,10.0,0.232803927713387,681
47,10.0,0.232803927713387,691
48,26.0,0.232803927713387,717
49,10.0,0.232803927713387,727
50,9.0,0.232803927713387,736
51,8.0,0.232803927713387,744
52,10.0,0.232803927713387,754
53,11.0,0.232803927713387,765
54,8.0,0.232803927713387,773
55,10.0,0.232803927713387,783
56,9.0,0.232803927713387,792
57,28.0,0.232803927713387,820
58,8.0,0.232803927713387,828
59,9.0,0.232803927713387,837
60,35.0,0.232803927713387,872
61,11.0,0.232803927713387,883
62,10.0,0.232803927713387,893
63,30.0,0.232803927713387,923
64,22.0,0.232803927713387,945
65,9.0,0.232803927713387,954
66,10.0,0.232803927713387,964
67,10.0,0.232803927713387,974
68,8.0,0.232803927713387,982
69,8.0,0.232803927713387,990
70,11.0,0.232803927713387,1001
71,9.0,0.2954729428348597,1010
72,29.0,0.751312242326513,1039
73,35.0,1.5148033944532275,1074
74,8.0,2.4992280704975127,1082
75,11.0,2.878947545969486,1093
76,12.0,3.8896372472047807,1105
77,20.0,4.772507055044175,1125
78,9.0,6.006762970423698,1134
79,17.0,6.2977376936197285,1151
80,24.0,6.594050702214241,1175
81,37.0,6.6772948963999745,1212
82,42.0,7.073525032639504,1254
83,32.0,7.631603489661217,1286
84,23.0,8.50409925005436,1309
85,55.0,9.171163316845893,1364
86,48.0,9.65416288292408,1412
87,116.0,10.233946876943111,1528
88,30.0,10.586556937551498,1558
89,68.0,10.803055918550491,1626
90,32.0,11.006872044479847,1658
91,88.0,11.337344026374817,1746
92,189.0,11.644822024059296,1935
93,180.0,11.721976741957665,2115
94,200.0,12.0489698777318,2315
95,200.0,12.264875507950784,2515
96,200.0,12.485651402080059,2715
97,200.0,12.824351989555359,2915
98,200.0,12.7841181848526,3115
99,200.0,12.956371696162224,3315
100,200.0,12.86623521938324,3515
101,200.0,13.095272235500813,3715
102,200.0,13.346073979687691,3915
103,200.0,13.490277221012116,4115
104,200.0,13.923717254769802,4315
105,200.0,13.989778419363498,4515
106,200.0,14.251757063293457,4715
107,200.0,14.372883917200566,4915
108,200.0,14.663772793781757,5115
109,200.0,14.87947646983862,5315
110,200.0,15.192448809111118,5515
111,200.0,15.457295445001126,5715
112,162.0,15.893711090791225,5877
113,200.0,16.08230167156458,6077
114,200.0,16.56628764498234,6277
115,200.0,16.749944986391068,6477
116,200.0,16.81456808079481,6677
117,200.0,16.98490142521858,6877
118,200.0,17.04374890856147,7077
119,200.0,17.230053303271532,7277
120,200.0,17.30926510961652,7477
121,200.0,17.305925983166695,7677
122,200.0,17.414557851302625,7877
123,200.0,17.555462528926135,8077
124,179.0,17.7766785630703,8256
125,200.0,17.854652188295127,8456
126,200.0,17.717376376467943,8656
127,200.0,17.690091556620597,8856
128,200.0,17.451371856981517,9056
129,200.0,18.063750010216236,9256
130,188.0,17.847343079096078,9444
131,182.0,18.1067127586782,9626
132,176.0,18.09161921107173,9802
133,168.0,18.27192442710996,9970
134,200.0,18.415065555799007,10000
135,200.0,18.28591810578108,10000
136,200.0,18.41146321942806,10000
137,181.0,18.313275439184903,10000
138,181.0,17.989024725210665,10000
139,174.0,18.03935856322646,10000
140,145.0,18.63567644931674,10000
141,148.0,18.429424599945545,10000
142,155.0,18.975981177479028,10000
143,10.0,18.96800354372263,10000
144,144.0,19.1609667016685,10000
145,181.0,19.111045426273346,10000
146,185.0,18.928359176552295,10000
147,200.0,19.097707879805565,10000
148,200.0,18.813491838270426,10000
149,154.0,18.89610372325778,10000
150,200.0,19.06905892046094,10000
151,101.0,19.06411670154333,10000
152,200.0,19.667409579086303,10000
153,51.0,19.34550276735425,10000
154,160.0,19.05770624563098,10000
155,132.0,19.38379763711691,10000
156,200.0,19.16093233573437,10000
157,191.0,19.367898222750426,10000
158,187.0,19.515215030258894,10000
159,200.0,19.59047222555876,10000
160,200.0,19.838472234582902,10000
161,200.0,20.11687604275942,10000
162,49.0,19.847909910845758,10000
163,67.0,20.157297628593444,10000
164,131.0,20.47661634904146,10000
165,31.0,20.361927553641795,10000
166,22.0,20.30872186806202,10000
167,16.0,20.341220010876654,10000
168,49.0,20.676011411643028,10000
169,117.0,20.63576729489565,10000
170,23.0,20.41573518061638,10000
171,60.0,20.28121236240864,10000
172,200.0,19.820554132568837,10000
173,200.0,19.89212836368084,10000
174,200.0,19.657461009550094,10000
175,36.0,19.867953664588928,10000
176,200.0,19.065472202563285,10000
177,187.0,19.161190652346612,10000
178,186.0,19.296770950961115,10000
179,200.0,19.11678924382925,10000
180,187.0,19.195939926719664,10000
181,200.0,18.93816325211525,10000
182,163.0,19.48814308488369,10000
183,185.0,19.22543485620022,10000
184,200.0,19.40728264632225,10000
185,143.0,19.28286110343933,10000
186,103.0,19.613236558282374,10000
187,200.0,20.154365727734564,10000
188,120.0,19.43125976637602,10000
189,197.0,19.427578031897546,10000
190,200.0,19.559898741710185,10000
191,200.0,19.569685187470913,10000
192,193.0,19.180488809025288,10000
193,200.0,19.160023746967315,10000
194,115.0,19.65204467538595,10000
195,200.0,19.189649702334403,10000
196,200.0,19.259426219952108,10000
197,200.0,19.33268088592291,10000
198,200.0,19.545385299456118,10000
199,187.0,19.46083590158224,10000
200,200.0,19.709958062410355,10000
201,200.0,19.865349460601806,10000
202,200.0,19.886794688773154,10000
203,200.0,19.868232005047798,10000
204,200.0,20.270203703045844,10000
205,128.0,20.432921042966843,10000
206,23.0,20.821186629843712,10000
207,16.0,21.24414368185997,10000
208,116.0,21.224321011567117,10000
209,114.0,20.54227949705124,10000
210,124.0,20.449888509511947,10000
211,128.0,20.38757986907959,10000
212,132.0,20.37629557044506,10000
213,200.0,20.31878868598938,10000
214,200.0,20.375006900405882,10000
215,197.0,20.469614456510545,10000
216,186.0,20.16261186823845,10000
217,130.0,20.014457477152348,10000
218,154.0,20.29273161816597,10000
219,200.0,20.578897777462007,10000
220,164.0,20.24530082681179,10000
221,133.0,20.18796539455652,10000
222,166.0,20.121958898687364,10000
223,172.0,19.663738583230973,10000
224,200.0,19.389372378647327,10000
225,200.0,19.094417196130753,10000
226,184.0,19.194346915209294,10000
227,146.0,19.204672237181665,10000
228,118.0,18.974227821469306,10000
229,116.0,19.458487379288673,10000
230,168.0,19.3542215323925,10000
231,103.0,19.50259389026165,10000
232,103.0,19.613758294129372,10000
233,124.0,19.59641916357279,10000
234,117.0,19.83004719890356,10000
235,104.0,20.139048486816883,10000
236,137.0,20.07941239991188,10000
237,159.0,20.354728707003595,10000
238,200.0,20.391437707459925,10000
239,119.0,20.461263096797467,10000
240,66.0,20.484110570049285,10000
241,124.0,20.919706948399543,10000
242,95.0,21.066772444939613,10000
243,187.0,20.740140373861788,10000
244,124.0,20.76941410868168,10000
245,163.0,21.236648936605455,10000
246,116.0,20.871615644836425,10000
247,141.0,20.533774493467806,10000
248,81.0,20.513636134314538,10000
249,118.0,20.442988913047312,10000
250,49.0,20.53344342086315,10000
251,109.0,20.21521319025755,10000
252,143.0,20.393702053952218,10000
253,124.0,20.435141633021832,10000
254,113.0,20.441503977692125,10000
255,104.0,20.325831953299044,10000
256,168.0,20.38526718301773,10000
257,106.0,20.48177190333605,10000
258,119.0,20.601570980274676,10000
259,104.0,20.581934822654723,10000
260,123.0,20.42234129883051,10000
261,113.0,20.25080166912079,10000
262,95.0,20.201734931004047,10000
263,49.0,20.379671706199645,10000
264,45.0,20.557442548120022,10000
265,102.0,20.490307970690726,10000
266,138.0,20.470585789740085,10000
267,142.0,20.421721737003327,10000
268,155.0,20.463384537911416,10000
269,136.0,20.55905978009701,10000
270,152.0,20.68841153730154,10000
271,138.0,20.671609826016425,10000
272,180.0,20.588347296512126,10000
273,200.0,20.727521495592594,10000
274,200.0,20.331163410615922,10000
275,150.0,20.389817102968692,10000
276,175.0,20.32749111430645,10000
277,187.0,20.400605953204632,10000
278,174.0,20.03485844526291,10000
279,165.0,19.830107114243507,10000
280,200.0,19.814983289945125,10000
281,132.0,19.621121359729766,10000
282,200.0,19.823155789351464,10000
283,200.0,19.849554120850563,10000
284,182.0,20.154392502617835,10000
285,121.0,20.337615249550343,10000
286,200.0,20.185363617944716,10000
287,199.0,20.436139466679098,10000
288,200.0,20.27214112254381,10000
289,159.0,20.362105588638784,10000
