episode,score,q_value,men_len
170,16.0,21.274079257655142,1000
171,116.0,21.054120653045178,1000
172,200.0,20.225246887338162,1000
173,200.0,20.034483759665488,1000
174,200.0,20.032935951960088,1000
175,200.0,20.383734953463076,1000
176,200.0,20.33394474323988,1000
177,200.0,20.257040187066792,1000
178,200.0,20.422641595041753,1000
179,40.0,20.4276290818274,1000
180,98.0,20.972539054250717,1000
181,112.0,21.054601961761712,1000
182,200.0,20.954796740865707,1000
183,160.0,21.355900178205967,1000
184,125.0,21.14767275348902,1000
185,181.0,21.066157718610764,1000
186,197.0,20.826094845199584,1000
187,200.0,21.099298476696013,1000
188,105.0,21.243705300855638,1000
189,200.0,20.955040920996666,1000
190,200.0,20.49284345674515,1000
191,91.0,20.36186132147312,1000
192,79.0,20.56675113990307,1000
193,157.0,20.68062965838909,1000
194,58.0,20.432176309680937,1000
195,127.0,20.77759948093891,1000
196,32.0,21.02138610584736,1000
197,85.0,20.945832778811454,1000
198,43.0,20.812183724212648,1000
199,82.0,21.042363603782654,1000
200,125.0,20.213232942914964,1000
201,80.0,19.80648694257736,1000
202,85.0,19.741665747332572,1000
203,112.0,19.681259123277663,1000
204,46.0,19.40975170737505,1000
205,107.0,19.479751419985295,1000
206,101.0,19.589582769966125,1000
207,150.0,19.711590315747262,1000
208,93.0,19.617743378937245,1000
209,200.0,19.841784741246702,1000
210,184.0,19.813605705189705,1000
211,158.0,19.827961996722223,1000
212,200.0,19.880638113832475,1000
213,178.0,19.802735858941077,1000
214,175.0,19.792927589833738,1000
215,132.0,20.249225195670128,1000
216,13.0,20.18296312035322,1000
217,15.0,20.04124692091942,1000
218,144.0,20.02638141784668,1000
219,57.0,19.61721260329485,1000
220,56.0,19.695721256649495,1000
221,144.0,19.682293213307858,1000
222,62.0,20.501078207635878,1000
223,79.0,20.706770075285434,1000
224,146.0,20.437375489771366,1000
225,36.0,20.146061104476452,1000
226,44.0,20.26950275094509,1000
227,181.0,19.67850457684994,1000
228,99.0,19.770683808362485,1000
229,82.0,19.75608825212717,1000
230,70.0,19.82345765786171,1000
231,84.0,19.803563870155813,1000
232,110.0,20.016645490670204,1000
233,103.0,20.115588585567476,1000
234,83.0,20.30479748799801,1000
235,200.0,20.26648873679638,1000
236,200.0,20.418258707404135,1000
237,200.0,20.31981759905815,1000
238,107.0,20.20764451227188,1000
239,128.0,20.320567247009276,1000
240,138.0,20.233704767894746,1000
241,161.0,20.413912082695962,1000
242,60.0,20.208180963611603,1000
243,178.0,20.177029312467575,1000
244,95.0,20.334041207003594,1000
245,93.0,20.43039552345276,1000
246,18.0,20.477437652659415,1000
247,55.0,20.019857208395003,1000
248,91.0,19.89941862747669,1000
249,54.0,19.582422559571267,1000
250,19.0,19.216969815731048,1000
251,11.0,19.194460147452354,1000
252,141.0,19.770243299245834,1000
253,200.0,20.117794964182377,1000
254,200.0,20.26839997051358,1000
255,144.0,20.365055964553356,1000
256,200.0,20.460734089046717,1000
257,154.0,20.99828339806795,1000
258,200.0,21.07185223801136,1000
259,200.0,21.121702103996277,1000
260,200.0,21.103527030557395,1000
261,200.0,21.243451645183562,1000
262,103.0,21.813659919703007,1000
263,200.0,21.4850125877738,1000
264,200.0,21.715783983528613,1000
265,20.0,21.856087551522254,1000
266,174.0,22.210492629134656,1000
267,40.0,22.653399358630182,1000
268,80.0,22.44125486679077,1000
269,45.0,22.39043355087042,1000
270,18.0,22.306572166991234,1000
271,56.0,21.717330065894128,1000
272,13.0,22.400611287784578,1000
273,10.0,21.968213479208945,1000
274,16.0,21.52354355534315,1000
275,191.0,21.152062536132334,1000
276,200.0,21.667680964672567,1000
277,146.0,21.219862005198003,1000
278,200.0,21.158077827560902,1000
279,166.0,21.09320464088917,1000
